Despesas por função - educação e cultura - municipal
Sigla;Código;Município;2010;2011;2012;2013;2014;2015;2016;2017;
SC;4205209;Erval Velho;2293282,1;2827092,16;3042131,41;2993441,91;3038664,88;3812210,94;3997579,2;4110057,66;
SC;4205308;Faxinal dos Guedes;4614950,54;6293828,5;7278281,3;8503246,49;9221204,01;13806131,52;14246487,32;11084942,68;
SC;4205357;Flor do Sertão;1335328,91;1376836,43;1490762,85;1751477,74;2427568,56;2571896,58;2228103,07;2672336,97;
SC;4205407;Florianópolis;196581071,9;222066372,36;241770120,44;271160950,16;323088052,48;363645126,48;423414234,68;412178408,27;
SC;4205431;Formosa do Sul;1800904,41;1942948,24;2986514,32;2264279,97;3194072,66;3145947,51;3121579,26;2860049,13;
SC;4205456;Forquilhinha;9299205,92;9455014,11;11688936,04;13907987,81;16189651,53;17213221,51;19044536,48;20632179,53;
SC;4205506;Fraiburgo;22838587,23;29652315,96;31868315,56;30566609,07;32429986,63;34400128,86;37311575,51;39615666,08;
SC;4205555;Frei Rogério;2235454,2;3091860,56;2398751,56;2637293,94;2834662,9;3579709,9;3855143,24;4157109,11;
SC;4205605;Galvão;2005471,97;2541864,04;2463968,94;2282720,11;3093245,08;3457481,02;3845024,89;3522985,1;
SC;4205704;Garopaba;7474417,39;9082002,53;10280793,74;11022755,07;12632986,06;14441343,91;17394076,64;17360705,94;
SC;4205803;Garuva;6319306,08;9212867,9;10928831,11;14321565,85;17778463,6;17020944,52;17139391,99;19599309,67;
SC;4205902;Gaspar;27114372,64;30116080,44;34258631,8;36807137,3;39029260,43;45164676,73;46475209,56;50377179,46;
SC;4206009;Governador Celso Ramos;5730077,5;6158665,26;8316454,28;9659136,72;11663728,37;13353524,53;15862942,04;17692311,57;
SC;4206108;Grão Pará;2433351,17;2843519,64;4042265,89;3822774,23;4199208,85;4633980,24;5209360,96;5545389,71;
SC;4206207;Gravatal;2881307,5;3568348,93;5368153,91;5465165,94;6686169,62;7562583,36;8154565,04;8614827,38;
SC;4206306;Guabiruba;7767012,45;9801267,86;12868870,21;14919716,37;17875985,43;18144779,46;20864317,11;22766169,01;
SC;4206405;Guaraciaba;3491583,21;4199445,21;5215794,18;5952389,46;6378187,8;6878878,57;7726660,25;8563666,92;
SC;4206504;Guaramirim;16898623,25;21495741,2;24268952,24;26866700,85;30308442,81;29560909,51;32960136,22;36034058,76;
SC;4206603;Guarujá do Sul;1989231,41;2301446,13;3109498,47;3326227,65;3961383,34;4235808,26;4506198,61;4867561,96;
SC;4206652;Guatambú;2211926,17;3017913,82;3018258,51;3364492,54;4355311,23;;;;
SC;4206702;Herval d'Oeste;7120500,62;9090421,04;11333457,39;10943579,42;12418431,33;11910046,26;11984281,02;13140386,63;
SC;4206751;Ibiam;1439435,98;2208589,61;2055672,58;2246893,9;2191866,22;2887160,57;2774458,3;2517630,42;
SC;4206801;Ibicaré;1534012,5;1711069,62;2421536,81;2358833,82;2765782,95;2707623,64;2962681,79;3394252,56;
SC;4206900;Ibirama;8231753,61;10022393,79;12220332,42;12545664,9;16026599,53;14715616,43;16460223,17;18611940,41;
SC;4207007;Içara;21787785,61;25428776,7;29118157,31;27940174,05;30437363,18;31643106,23;36438810,72;39243934,32;
SC;4207106;Ilhota;6297064,49;6645005,43;9631744,9;9942604,14;10633555,1;12530020,02;11372049,24;15519902,4;
SC;4207205;Imaruí;4582804,09;5487623,31;7150095,33;6361002,49;6688409,5;8760575,52;8735857,67;9317778,93;
SC;4207304;Imbituba;16050220,52;17211603,98;19325290,82;20806505,57;25487526,59;27472906,07;29277346,6;29840875,9;
SC;4207403;Imbuia;2383345,97;2809899,26;3519822,81;3327211,85;;4606999,48;5175114,31;4688837,81;
SC;4207502;Indaial;25040929,01;31465583,75;35915826,26;38894420,74;44610918,04;49519433,43;51957816,44;59624723,71;
SC;4207577;Iomerê;2312861,02;3199837,14;3336094,28;3467303,59;4684376,22;4772744,92;4742015,38;6310279,64;
SC;4207601;Ipira;2618844,25;3099980,47;4499782,83;4452021,67;4541270,54;5278968,57;5630182,43;5946197,63;
SC;4207650;Iporã do Oeste;4166076,03;4758013,22;5218224,25;5305970,2;5891178,14;;6718407,75;;
SC;4207684;Ipuaçu;2448105,27;2996125,74;5319809,62;4363655,16;5986314,29;4985281,62;5862563,65;6289662,12;
SC;4207700;Ipumirim;3335753,12;4311695,3;4748015,55;5325076,48;6791626,45;6424191,55;7526202,93;7483503,6;
SC;4207759;Iraceminha;2309325,66;2195109,05;2096622,82;2259019,7;2688991,93;2995713,95;2821898,96;2802006,61;
SC;4207809;Irani;4635627,24;5848022,3;7093504,29;7358381,53;7795981,05;8503451,15;7574484,66;9300715,04;
SC;4207858;Irati;1562399,66;2078954,38;1739464,04;2301244,06;1847022,13;2008272,1;2028765,04;2071947,96;
SC;4207908;Irineópolis;5283365,43;6218038,19;7514475,27;8159766,41;9626294,88;10059448,43;11440542,88;10894294,53;
SC;4208005;Itá;5371146,72;7788863,09;7399717,3;8283494,42;9318938,77;;;;
SC;4208104;Itaiópolis;9138346,57;10587294,84;12965205,42;11618166,79;13244950,15;15723868,22;16261542,69;17241776,27;
SC;4208203;Itajaí;127699212,92;136428794,55;159580887,54;181949163,47;207278584,53;228800603,1;257010492,98;279945555,5;
SC;4208302;Itapema;32178029,65;37374829,35;41192867,49;45049127,09;;59554568,69;65428880,07;63933610,02;
SC;4208401;Itapiranga;7031511,57;8179907,78;9459405,17;10151816,38;;12459884,2;14039164,66;16047771,74;
SC;4208450;Itapoá;11119070,23;12353807,68;15157621,1;17989689,4;23406304,25;24303737,48;24542535,28;29984012,39;
SC;4208500;Ituporanga;9472758,38;9576053,14;12751259,46;15272321,48;15249653,6;16769890,11;18315194,8;22680479,15;
SC;4208609;Jaborá;2399045,46;2947266,28;3495483,74;3630684,9;3814170,49;4070540,28;4208396,7;4415047,78;
SC;4208708;Jacinto Machado;5231805,5;5263960,12;7140937,9;6834115,84;8284862,72;9169621,68;9773415,42;9929742,55;
SC;4208807;Jaguaruna;8015359;8958917;11521208;10098586,01;11487799,7;13166922,51;16521590,22;15451779,75;
SC;4208906;Jaraguá do Sul;73045261,49;90953627,72;100628648,84;108476829,75;126252508,74;141439101,67;135730582,2;135164177,97;
SC;4208955;Jardinópolis;1363351,81;1418909,38;1463521,77;2063556,39;2036527,59;2239651,54;2359083,4;2500669,19;
SC;4209003;Joaçaba;13043598,06;14692831,04;18771000,05;17743157,31;21970195,85;22821433,89;23485309,79;26115784,8;
SC;4209102;Joinville;234819246,91;273629880,46;273668591,25;306417635,7;385571486,73;417444731,15;444293386,1;423779185,22;
SC;4209151;José Boiteux;3108171,16;3691869,83;3817753,25;4114214,18;4867888,34;5357123,18;5157717,24;6049388,58;
SC;4209177;Jupiá;1309616,97;1396653,11;1950663,59;1648188,64;;2010982,78;2101920,08;2146945,75;
SC;4209201;Lacerdópolis;885829,9;1180504,73;2091963,14;1851100,49;1980494,46;2337542,01;2386499,78;2686946,99;
SC;4209300;Lages;63045909,61;78362167,79;92265144,79;102279771,8;102289217,28;111132221,07;125051753,26;119693007,44;
SC;4209409;Laguna;14450051,99;15625620,22;18845659,9;18286039,56;19213360,23;23045826,27;19599754,35;21397148,42;
SC;4209458;Lajeado Grande;973958,45;1306196,83;1343920,19;1634270,03;1903965,42;1671812,82;1826414,58;1815647,68;
SC;4209508;Laurentino;2029034,16;2586905,57;3770042,71;3822816,19;5072530,41;;;6146367,55;
SC;4209607;Lauro Muller;5793809,86;6008158,27;7916650,8;8691768,21;9019343,04;9381671,13;10931580,93;11419909,31;
SC;4209706;Lebon Régis;6441365,93;7659922,38;7368814,16;8734177,69;9298137,47;9131412,92;9632786,3;10613823,88;
SC;4209805;Leoberto Leal;1770046,64;2400453,37;2372742,22;2738146,49;2612234,63;3054783,96;2980545,29;3489101,41;
SC;4209854;Lindóia do Sul;2935233,85;3419765,28;3470702,62;3546262,93;3855532,31;3984714,73;4399986;4969865,01;
SC;4209904;Lontras;3363481,03;4902417,54;6108923,29;8260164,4;8594508,84;9688451,98;9690079,44;11347371,45;
SC;4210001;Luiz Alves;4252016,7;5268570,34;6749151,05;6848920,87;8472292,02;9299879,3;9827251,67;11288380,48;
SC;4210035;Luzerna;3498265,15;3478212,82;4004508,4;4858230,26;5561328,46;6193498,34;5960530,1;6261984,25;
SC;4210050;Macieira;1728426,56;2192884,76;2240162,38;1995307,98;2833761,83;2612927,13;2429238,34;2681454,87;
SC;4210100;Mafra;24064115,29;30046771,69;32692723,48;26396925,13;;34455691,59;40899460,56;44041624,51;
SC;4210209;Major Gercino;1756022,24;1956148,79;2131771,11;2143507,75;2690278,98;2374256,88;2462158,55;2497906,62;
SC;4210308;Major Vieira;2345303,94;3545930,67;5180068,03;4253178,61;5321798,27;5118097,49;5823981,15;6518493,64;
SC;4210407;Maracajá;3340112,66;3766305,8;3928839,18;4762322,15;;9344728,06;5958904,95;5705711,07;
SC;4210506;Maravilha;9027086,94;11328543,33;12875565,01;14565689,63;16682232,06;17091745,38;17870341,03;18273266,4;
SC;4210555;Marema;1158915,11;1397533,56;2031977,33;1824034,01;1679099,98;1875671,96;1954288,84;2077682,54;
SC;4210605;Massaranduba;5655834,52;7120884,15;9657869,37;9443697,62;10981452,58;11725093,53;12893761,24;15439369,14;
SC;4210704;Matos Costa;1456849,88;1645039,58;2695570,63;2155584,1;3152551,41;2906490,92;3144213,18;3000205,74;
SC;4210803;Meleiro;4040547,83;4735567,67;5005701,77;6146690,9;6259148,76;6608326,77;8006796,9;7274136,37;
SC;4210852;Mirim Doce;2187711,98;2637860,21;3194343,32;3166895,88;3350047,87;3615914,08;3528180,5;3949850,96;
SC;4210902;Modelo;1778929,68;2322609,68;2599063,35;2882312;3115178,12;3233049,19;4043706,08;4135146,77;
SC;4211009;Mondaí;4438087,64;5152254,99;5847780,03;6447355,89;8142716,55;7656429,99;8160963,6;9089297,64;
SC;4211058;Monte Carlo;5582799,77;7032289,52;8173007,6;7676974,61;8830095,86;9664929,57;9792144,49;9860587,65;
SC;4211108;Monte Castelo;3111551,82;3520769,09;5808122,35;3750191,94;4815492,36;5344662,51;6671987,2;7732965,99;
SC;4211207;Morro da Fumaça;9455785,45;11385932,35;12541464,43;13564994,5;;17561114,78;19189804,62;19172723,17;
SC;4211256;Morro Grande;1931581,57;2610467,72;2861185,08;2557781,78;3909384,63;3388517,56;3164550,91;3723619,75;
SC;4211306;Navegantes;34098913,4;42072128,35;53759781,29;58718422,23;70789168,51;71581119,61;77866186,7;75884830,61;
SC;4211405;Nova Erechim;2214168,01;2888068,27;2920907,36;3093149;3556411,19;4900332,94;4848436,36;4211018,78;
SC;4211454;Nova Itaberaba;2380365,19;3133791,01;3741445,45;3160861,15;3681867,13;3754185,48;3993582,82;4246682,32;
SC;4211504;Nova Trento;4861727,64;5098063,69;6854797,98;7693694,69;7932532,99;9008544,4;9101188,96;10390691,94;
SC;4211603;Nova Veneza;7195497,12;9317518,26;10434199,51;11599904,62;13383371,23;13903864,6;13475675,07;16725814,62;
SC;4211652;Novo Horizonte;1664683,15;1973099,06;2327411,92;2305727,95;3057028,76;2921981,67;2419333,18;;
SC;4211702;Orleans;7649787,62;10366289,81;10883253,14;13191553,39;;15783218,14;16502307;17491559,81;
SC;4211751;Otacílio Costa;8048527,66;10473953,98;12433216,62;12779671,25;14884490,05;14195119,8;;;
SC;4211801;Ouro;2949585,34;3503756,96;4736607,01;4710007,52;5038099,96;5680122,04;6360579,49;6336473,79;
SC;4211850;Ouro Verde;2006257,77;1900566,46;2304831,95;2167589,51;2261874,99;2444923,54;2454360,82;2515322,91;
SC;4211876;Paial;1306277,53;1584437,43;1657538,04;1707114,61;2256194,96;2042762,2;2199964,62;2049831,56;
SC;4211892;Painel;1986970,19;2017808,99;2043556,21;2545302,35;;2495785,06;2668203,37;3445167,85;
SC;4211900;Palhoça;42812980,73;54951854,13;60877046,81;73186109,15;87974762,12;96672071,9;107663424,15;114558382,27;
SC;4212007;Palma Sola;3271244,22;3948160,8;5808844,92;5510802,04;6033980,03;6088778,99;6548077,62;6861594,73;
SC;4212056;Palmeira;2194800,57;2671695,87;3994884,33;3040075,1;3858068,5;3934386,63;4184948,84;3870164,24;
SC;4212106;Palmitos;6183108;7016546,29;8223842,94;8267687,72;8469698,3;10327477,05;11047687,44;10607914,77;
SC;4212205;Papanduva;5919498,76;6297707,25;7623489,37;7961923,35;8702808,21;9326903,74;10602742,44;11415423,81;
SC;4212239;Paraíso;2138978,75;2304213,76;2412067,55;3045671,22;3427877,44;3777908,29;4261941,08;4292770,81;
SC;4212254;Passo de Torres;3313324,88;4025112,16;5188238,86;6074009,34;6634362,56;7637224,72;8566373,77;;
SC;4212270;Passos Maia;3192912,62;4011923,74;3947283,78;4621184,14;4543593,59;4549099,14;5363456,66;5122434,8;
SC;4212304;Paulo Lopes;3339157,72;3595569,23;3850521,81;4236050,68;5266689,43;4373904,66;5812057,04;5751346,94;
SC;4212403;Pedras Grandes;2045717;2688863,79;3299985,83;2837816,99;3145806,65;3926102,15;4211725,04;4232697,9;
SC;4212502;Penha;11460632,24;13251395,17;15445478,14;17669078,12;23486578,45;22694830,81;26517384,67;27721280,48;
SC;4212601;Peritiba;1902222,53;2610649,86;2278531,35;2538483,3;3241167,51;2843541,48;3125468,88;;
SC;4212650;Pescaria Brava;;;;;;;;;
SC;4212700;Petrolândia;2175103,98;2813827,64;3979032,64;3226877,25;;4155563,35;4448069,62;4667562,89;
SC;4212809;Piçarras;9549139,73;11751532,3;14347386,37;13891536,78;;20756123,38;27885277,01;31155555,62;
SC;4212908;Pinhalzinho;7488632,94;9331730,7;10177479,19;10595364,82;12206478,88;18068140,43;14316174,95;15513938,18;
SC;4213005;Pinheiro Preto;1783649,7;1843314,01;2948824,16;2254809,75;3776882,28;3388641,13;2877628,54;3050170,26;
SC;4213104;Piratuba;6768352,86;6306509,49;8398507,04;7729546,69;9210965,4;9661703,96;8987674,44;10711179,77;
SC;4213153;Planalto Alegre;1605747,87;1710564;1811228,84;2063464,4;2338802,69;2580116,99;2806088,5;2975875,06;
SC;4213203;Pomerode;15125897,29;20531735,5;21231457,96;25168333,36;27669165,42;27621443,26;33690087,11;33806356,58;
SC;4213302;Ponte Alta;2393628,88;3319044,97;3433314,58;3381911,85;3612330,54;4211475,43;3850208,89;4690968,27;
SC;4213351;Ponte Alta do Norte;2753454;2776046,43;2752848,45;3153442,44;2982021,02;3410794,94;3706348,81;4473057,57;
SC;4213401;Ponte Serrada;4895952,05;6129858,99;7833920,71;7262051,18;8522642,68;8894050,53;9683970,41;9859628,19;
SC;4213500;Porto Belo;7723078,88;10155157,74;11316717,51;12752575,54;17787263,62;20184320,65;21076953,68;27271433,13;
SC;4213609;Porto União;9715616,54;10886461,3;11711190,15;13751576,87;15628073,97;16203110,55;15978943,88;18063805,41;
SC;4213708;Pouso Redondo;7368865,7;5660098,68;8185875,58;8003601,22;9649546,7;10797658,13;11316225,48;11085590,61;
SC;4213807;Praia Grande;3030907,52;3729856,28;4331548,6;4970952,21;;5671516,09;6518136,4;;
SC;4213906;Presidente Castelo Branco;1311873,86;1495325,05;1693432,24;2089518,03;2137770,87;2188184,66;2310062,99;2428830,9;
SC;4214003;Presidente Getúlio;6911582,97;8715872,8;8843048,38;11320742,99;12552160,66;14347451,5;16215860,12;16601518,47;
SC;4214102;Presidente Nereu;1679272,03;2033060,01;2670879,87;2215576,81;;2464336,32;2437480,81;2755518,39;
SC;4214151;Princesa;1625747,66;1941638,55;2269206,27;2445332,67;;3069876,21;3179826,4;3048581,83;
SC;4214201;Quilombo;3840597,04;5020433,5;6156021,67;5310167,15;6379764,97;7235900,79;7621194,81;7972911,92;
SC;4214300;Rancho Queimado;1469379,5;1616176,68;1796031,46;1822783,55;2619827,94;2701826,42;3415069,13;3551084,54;
SC;4214409;Rio das Antas;3411200,38;3441157,05;4092471,11;4563018,55;5852957,8;6284049,61;6926678,03;7029996,81;
SC;4214508;Rio do Campo;2257883,18;2767443,77;3691589,83;3098973,44;4152707,77;4301765,08;4510190,85;4548648,59;
SC;4214607;Rio do Oeste;2920963,96;3972915,86;3892411,95;4325170,01;4666691,2;5902480,61;5820814,25;5966469,72;
SC;4214706;Rio dos Cedros;4439988,89;5916095,41;6636296,03;7352527,91;7828650,82;7346058,92;8793771,1;9213289,4;
SC;4214805;Rio do Sul;29105694,09;33571276,07;48325004,73;44449020,4;47169439,27;52316468,32;51268901,27;61165373,18;
SC;4214904;Rio Fortuna;2947530,68;2756575,27;3687402,31;3401001,63;4558293,92;4157075,22;4284912,89;4710889,1;
SC;4215000;Rio Negrinho;21680738,66;24145107,85;26803655,78;26970244,65;34174813,82;33717529,71;36710599,12;39585617,26;
SC;4215059;Rio Rufino;2000558,08;2522231,24;2452837,18;2449936,24;3107552,38;2599861,14;2690761,43;3226651,52;
SC;4215075;Riqueza;2024644,97;2399005,9;3677724,15;2875967,13;3206543,17;3478966,75;3928233,49;3753883,35;
SC;4215109;Rodeio;3797273,38;4552220,57;4848082,88;5476597,41;7154921,76;7371370,47;7347615,78;9363327,2;
SC;4215208;Romelândia;1953874,16;2084261,31;2482291,66;2430806,4;2917600,5;3039978,14;3072989,75;3359633,74;
SC;4215307;Salete;3028788,04;3234962,3;3677283,2;4425801,82;4355419,83;4297989,16;4826976,74;5326373,64;
SC;4215356;Saltinho;1772461,04;2263658,3;3067594,32;2726058,77;3486386,16;3563632,27;3221561,44;3545215;
SC;4215406;Salto Veloso;3019668,28;3057467,21;4221445,04;3914236,45;4140260,65;3866655,72;3864260,69;4407224,17;
SC;4215455;Sangão;3676027;4775612,59;6203867,34;5817394,91;6771417,47;7511460,83;7886454,35;8307723,06;
SC;4215505;Santa Cecília;7379692,01;8203732,4;9436343,19;9711183,37;;10802529,99;12676329,23;13581567,29;
SC;4215554;Santa Helena;1319563,78;1732851,83;1651724,15;1766192,42;;2933973,31;2166672,07;2571259,74;
SC;4215604;Santa Rosa de Lima;1744624,42;2027181,88;2413694,63;3224328,87;3072970,59;2854777,86;3140177,59;3440028,41;
SC;4215653;Santa Rosa do Sul;3074983,89;3904395,1;4646877,43;3969531,18;;5019546,69;6160479,99;7362490,15;
SC;4215679;Santa Terezinha;5033070,45;5998733,65;5982506,15;5830988,46;;6484682,22;6402709,94;8054733,89;
SC;4215687;Santa Terezinha do Progresso;1504741,06;1755019,14;1834022,76;2403570,08;2287352,1;2704452,72;2821889,93;2556315,28;
SC;4215695;Santiago do Sul;896115,26;1532852,46;2126151,98;1610557,74;;2107652,5;2167081,89;2257081,73;
SC;4215703;Santo Amaro da Imperatriz;6538064,85;8534729,83;9841303,11;11631661,79;14617773,08;16621724,05;16823169,01;17393313,02;
SC;4215752;São Bernardino;2552879,11;2193382,24;2623764,33;3110392,83;4719946,69;3538847,73;3999239,05;3126611,07;
SC;4215802;São Bento do Sul;37461055,11;40631400,62;43863559,07;43868092,18;52998595,93;59981766;62569553,39;65776412,46;
SC;4215901;São Bonifácio;1287999,16;1962810,7;1600948,52;1822377,25;;2154597,09;2311095,46;2499102,29;
SC;4216008;São Carlos;3815286,48;4222279,1;5104366,21;5296362,03;6114909,38;5823536,6;6977232,96;6998509,91;
SC;4216057;São Cristovão do Sul;2405226,13;3426514,67;4332602,17;3561793,38;4254415,2;4033270,29;5005671,99;5275345,86;
SC;4216107;São Domingos;3526018,25;5188976,48;4031451,36;4429440,99;5047218,93;4645148,03;6266094,87;5892507,75;
SC;4216206;São Francisco do Sul;27933611,19;31167964,34;41797509,22;40724553,67;50525089,51;47906544,6;51554916,19;48044665,47;
SC;4216255;São João do Oeste;2300172,65;3393095,29;3363125,28;4184352,33;4559085,37;4850636,01;5220226,54;5091855,18;
SC;4216305;São João Batista;9930195,54;12061022,51;16423066,62;17807296,8;18768040,69;20927163,31;23532753,05;24616227,33;
SC;4216354;São João do Itaperiú;1720420,28;2944528,67;2247763,5;2900772,65;2984675,62;3080021,23;3545119,33;3542540,89;
SC;4216404;São João do Sul;3737174,33;3954386,7;5708719,94;5486350,84;;7644653,33;6512778,63;7453289,1;
SC;4216503;São Joaquim;10290754,1;12163287,2;11904308,85;12171339,39;14423524,07;16130687,75;17277004,24;18497116,72;
SC;4216602;São José;84690896,07;107263521,97;119075990,62;116950747,7;148127125,28;160076785,87;162323728,43;174092843,19;
SC;4216701;São José do Cedro;5023583,6;6676355,3;7525893,27;7098514,09;7879726,98;8923959,87;9655574,34;10487890,67;
SC;4216800;São José do Cerrito;4966437,91;4941447,42;6924946,42;5489695,01;6292457,45;6621452,28;7389522,64;6897138,97;
SC;4216909;São Lourenço do Oeste;8676459,66;10881467,1;18700828,08;17624591,37;20388414,34;21064669,22;24340698,76;22141252,39;
SC;4217006;São Ludgero;4464017,44;5666549,26;6921104,86;7378116,3;7942342,47;8468874,14;8419257,12;9510494,97;
SC;4217105;São Martinho;1682776,51;2404295,11;1945767,54;2114673,27;2390311,55;2591973,19;2845449,17;3471692,43;
SC;4217154;São Miguel da Boa Vista;1308515,01;1291589,17;1986113,11;1826907,58;2347916,78;2183535,82;2103773,75;1884579,21;
SC;4217204;São Miguel do Oeste;13299030,62;15940250,59;19457970,23;18846010,46;24323736,85;24797826,37;26956366,97;29465125,19;
SC;4217253;São Pedro de Alcântara;2116944,87;2580540,54;3127777,33;3374768,01;;3744214,98;4106879,93;4825053,44;
SC;4217303;Saudades;3352724,93;3929612,46;4149231,68;4821788,84;;6921034,32;7684619,91;7576866,53;
SC;4217402;Schroeder;5869279,75;7763145,16;9250437,03;10481765,41;11463739,92;14461595,47;16295179,46;16566065,12;
SC;4217501;Seara;6451927,78;7956365,65;9832832,39;9808581,18;10140335,03;12080334,07;12562683,96;14067343,93;
SC;4217550;Serra Alta;2084237,03;2559315,12;4007388,96;2804924,53;3028539,35;2813263,1;3176644,31;3222028,97;
SC;4217600;Siderópolis;5240025,7;4872167,07;4839043,36;5955372,06;6852981,4;7546004,02;8780115,42;8675023,54;
SC;4217709;Sombrio;13032781,74;15024131,53;18242502,59;18016091,52;24373754,36;25830296,79;27819099,13;24968973,95;
SC;4217758;Sul Brasil;1573012,2;1726621,93;2656340,34;2289931,37;2560448,63;2609498,36;2611302,16;3222112,49;
SC;4217808;Taió;8342582,66;10681627,8;10279317,55;11820808,52;11379810,79;11858515,21;12402165,01;14815426,31;
SC;4217907;Tangará;4320509,65;5637991,29;5921738,14;6395019,87;5919859,41;7414297,28;7668831,36;9156029,38;
SC;4217956;Tigrinhos;2002725,2;1834350,31;1350901,06;1944878,21;1680845,28;2095473,73;2030759,36;2468976,98;
SC;4218004;Tijucas;11981048,14;14692330,53;17028156,53;19131856,2;24742177,46;23800344,84;28129040,36;32432697,26;
SC;4218103;Timbé do Sul;2162556,3;3690132,73;3627163,03;3671878,96;;3678970;3675261,33;4549012,32;
SC;4218202;Timbó;17594386,72;20529475,22;24709812,47;23427719,08;25238944,1;28096348,78;28608332,28;30558103,9;
SC;4218251;Timbó Grande;3947299,58;5176046,29;6833093,62;6606045,84;7657828,44;6737511,22;6713273,5;7392338,23;
SC;4218301;Três Barras;10289129,92;13992036,11;13482239,73;15224256,14;;17913296,17;19166178,87;19035023;
SC;4218350;Treviso;2271881,78;2684966,01;3492650,35;3507778,45;4766570,99;5778651,65;5659419,76;5860191,35;
SC;4218400;Treze de Maio;2491112,28;3598412,7;3449845,72;3972133,14;5555016,94;4592502,84;5817324,08;6569203,57;
SC;4218509;Treze Tílias;3888312,09;5045038,38;5981041,26;;;7917135,39;9018008,67;9774857,98;
SC;4218608;Trombudo Central;3947741,56;4952706,04;5170211,8;5514162,74;6756695,9;6219502,92;6689526,39;7324100,65;
SC;4218707;Tubarão;27603394,74;32748655,04;41773951,72;41860358,27;57830371,62;57985560,96;63466287,16;77840059,51;
SC;4218756;Tunápolis;2123044,36;2630617,4;2862827,59;3729302,09;;4379334,6;4459027,27;4349775,67;
SC;4218806;Turvo;5361081,01;7320238,01;7858177,9;8902107,91;;9484651,49;9926790,86;11958380,06;
SC;4218855;União do Oeste;1585732,15;1831675;2365976,65;2199784,91;2994935,97;3266895,09;2923212,6;2763488,8;
SC;4218905;Urubici;4865937,84;5350773,43;6490791,66;6847802,25;;7499619,4;7524677,21;9123390,56;
SC;4218954;Urupema;986785,05;1756496,41;1927509,66;1510893,62;2095008,77;1806546,41;1977469,36;2241790,68;
SC;4219002;Urussanga;7409488,64;9331098,38;10449567,62;12695121,93;14250838,11;17028542,69;17839619,06;18515681,87;
SC;4219101;Vargeão;1947695,67;3261888,29;3354143,09;3304494,99;3331475,19;4341177,46;4101744,61;5251947,56;
SC;4219150;Vargem;2286577,2;2392682,02;2781110,27;2728309,96;4552570,48;4189716,43;3873986,78;3604602,45;
SC;4219176;Vargem Bonita;3780775,03;3852595,46;4697772,5;3826887,48;4709480,37;5061569,56;6131273,85;5592781,14;
SC;4219200;Vidal Ramos;3112213,38;4187001,08;4856395,5;5051388,51;;5846683,52;6237575,75;7117089,47;
SC;4219309;Videira;20008962,25;24612833,46;27190175,89;29497905,32;37814209,36;40927783,42;42707565,4;46308441,92;
SC;4219358;Vitor Meireles;2700409,08;3030522,36;4257879,7;3664970,7;4907196,24;4645727,98;4540850,51;4716441,03;
SC;4219408;Witmarsum;1864020,16;2440874,36;2771801,92;2872932,36;2910046,22;3016904,28;3254553,63;3609478,57;
SC;4219507;Xanxerê;12905559,57;16263260,38;21382400,54;23334008,78;;30924881,46;27188646,52;28632973,99;
SC;4219606;Xavantina;1618657,33;2166855,89;3053373,6;2913976,61;3120513,95;3090221,76;3268245,05;3660831,52;
SC;4219705;Xaxim;11477862,74;12422502,18;15649803,78;18111749,87;19521545,57;21309442,9;;25106918,45;
SC;4219853;Zortéa;3324907,51;3149345,83;3322102,44;3272856,3;;4973057,18;5283676,24;5068888,38;
SC;4220000;Balneário Rincão;;;;;;;;;
SC;4299919;São Miguel;;;;;;;;;
SE;2800100;Amparo de São Francisco;2265444,65;2635817,21;2622562,09;2586492,58;2597865,1;;2681762,1;3177685,09;
SE;2800209;Aquidabã;9781609,91;12031465,56;12598877,41;12931193,22;14153305,17;14585765,28;15946187,41;16149431,45;
SE;2800308;Aracaju;140691419,66;151313682,9;179026549,79;183798033,64;186488715,86;183549451,38;177627280,34;170251957,97;
SE;2800407;Arauá;6706728,69;7593896,2;8922808,05;9632157,23;10947256,89;11720053,32;11722160,85;12856794,13;
SE;2800506;Areia Branca;9085770,7;11236949,11;16144592,22;15592400,53;16513259;18700521,5;16645961,56;18508322,29;
SE;2800605;Barra dos Coqueiros;9277588,1;11018644,94;15700744,72;16101405,58;20560372,02;22416345,75;23114828,17;25250591,96;
SE;2800670;Boquim;11785313,94;14313530,26;14721421,9;17486327,18;18651960,51;19184816,77;20237276,69;23612745,8;
SE;2800704;Brejo Grande;4855355,46;5056079,48;6582292,5;6563035,69;6800022,88;7762286,87;7340460,69;8585335,59;
SE;2801009;Campo do Brito;7590798,85;9842909,41;8782368,2;12122772,92;14296985;14389407,77;13927768,47;16416137,26;
SE;2801108;Canhoba;2608382,71;3146466,06;3511110,48;3892523,97;4789189,7;4956154,82;4192799,47;4907875,74;
SE;2801207;Canindé de São Francisco;26809644,27;28028654,15;0;36607377,48;38745483,73;40215085,43;38022579,68;37791313,77;
SE;2801306;Capela;19551733,45;20252288,74;20562664,85;20547436,5;21183381,75;26058292,94;28218689,57;31073891,58;
SE;2801405;Carira;36058288,27;12864035,84;13134795,24;14166214,14;16078031,96;19404347,25;19674056,72;20150188,41;
SE;2801504;Carmópolis;18578781,6;21203386,96;23560982,82;20568844,24;19905624;21393119,24;21048759,61;23962238,88;
SE;2801603;Cedro de São João;1767422,27;2073126,94;2898480,01;3209705,78;3571964,5;4072580,82;4391453,26;4088392,15;
